google.com, pub-8347406041129175, DIRECT, f08c47fec0942fa0
facebook.com, 3410897345804275, DIRECT, c3e20eee3f780d68
facebook.com, 1151865398896711, DIRECT, c3e20eee3f780d68
facebook.com, 671133650868141, DIRECT, c3e20eee3f780d68
facebook.com, 302078342052744, DIRECT, c3e20eee3f780d68
facebook.com, 422487072977594, DIRECT, c3e20eee3f780d68
facebook.com, 501497274802186, DIRECT, c3e20eee3f780d68
facebook.com, 666419811093774, DIRECT, c3e20eee3f780d68
triplelift.com, 13465, DIRECT, 6c33edb13117fd86
triplelift.com, 13465-EB, DIRECT, 6c33edb13117fd86
